Customer_ID,Customer_Name,Birth_Date,Marital_Status,annual_income,Total_Children,Education_Level,Occupation,Home_Owner
BB1328,Satnam Singh,1941-07-28,M,"23,38,808",1,Bachelors,Clerical,Y
BB1329,Rishab Uniyal,1942-06-01,M,"31,55,793",1,Bachelors,Clerical,Y
BB1330,Pavan Kumar,1980-12-04,S,"18,00,994",0,Partial College,Manual,N
BB1331,Harkesh Binder,1979-11-06,S,"33,21,568",0,Partial College,Manual,N
BB1332,Jitender Jitu,1979-02-04,S,"21,22,730",0,Partial College,Manual,N
BB1333,Repu Marwaha,1980-05-18,S,"26,47,624",0,Partial College,Manual,N
BB1334,Neeraj Neetu,1980-11-22,M,"10,75,060",0,Bachelors,Clerical,Y
BB1335,Mohit Kumar Sharma,1978-11-26,S,"27,74,936",0,Partial College,Manual,Y
BB1336,Goverdhan Dass,1979-10-12,M,"13,03,833",1,High School,Manual,Y
BB1337,Sanjay Bhandari,1979-10-18,S,"9,19,386",0,Bachelors,Clerical,Y
BB1338,Ashok Goswami,1978-03-14,S,"22,85,274",0,High School,Manual,N
BB1339,Varun Nishu,1978-09-16,M,"9,01,625",0,Bachelors,Clerical,Y
BB1340,Surjeet Singh Banjara,1977-04-08,S,"27,65,221",0,High School,Manual,N
BB1341,Gordhan Das,1977-04-09,M,"6,05,577",0,Partial College,Manual,Y
BB1342,Joginder Mandal,1977-10-01,M,"10,06,752",0,Partial College,Manual,N
BB1343,Rakesh Kumar Meena,1977-02-14,S,"29,85,812",0,Partial College,Manual,Y
BB1344,Ramchandra Parsad Kurmi,1943-02-26,S,"3,42,120",0,Partial College,Manual,Y
BB1345,Dayal Singh B,1961-08-06,S,"4,64,524",0,Partial College,Manual,N
BB1346,Ravi Meena,1961-10-23,M,"33,56,373",1,Partial College,Manual,Y
BB1347,Siddarth Chetri,1961-04-06,M,"24,87,129",4,Graduate Degree,Clerical,Y
BB1348,Sant Lal,1961-09-27,M,"26,37,897",4,Graduate Degree,Clerical,Y
BB1349,Amit Gajju,1961-04-16,M,"22,46,040",4,Graduate Degree,Clerical,Y
BB1350,Julfi Sonu,1961-05-05,M,"25,57,284",4,Graduate Degree,Clerical,Y
BB1351,Jagbir Singh,1960-10-26,M,"32,80,878",1,High School,Manual,Y
BB1352,Guruvachan Singh,1960-05-22,M,"2,58,991",1,Partial College,Manual,Y
BB1353,Vinod Babloo,1960-03-15,S,"17,18,517",0,Partial College,Manual,N
BB1354,Gaurav Vishal,1960-02-21,S,"13,95,857",0,Partial College,Manual,N
BB1355,Ranjan Singh Rai,1959-07-03,S,"26,78,330",0,High School,Manual,N
BB1356,Arun Mishra,1959-03-17,M,"20,50,619",2,Partial College,Manual,Y
BB1357,Imran Khan,1958-05-10,S,"9,41,698",0,Partial College,Manual,Y
BB1358,Dimpu Ranbir,1958-05-02,M,"23,03,820",1,Graduate Degree,Clerical,Y
BB1359,Puran Mal,1960-06-13,M,"11,37,049",3,Graduate Degree,Clerical,Y
BB1360,Jyoti Ram,1960-09-09,S,"8,18,114",0,Graduate Degree,Clerical,Y
BB1361,Deepak Dhanpal,1959-09-16,M,"7,41,961",0,Bachelors,Clerical,Y
BB1362,Devi Deen,1959-12-10,M,"5,18,159",3,Graduate Degree,Clerical,Y
BB1363,Satyam Jha,1958-10-14,M,"34,22,926",1,Bachelors,Clerical,Y
BB1364,Rahul Singh Bisht,1970-09-26,S,"33,03,140",0,High School,Manual,Y
BB1365,Bhavuk Goel,1970-06-11,S,"10,04,108",0,Partial College,Manual,Y
BB1366,Patras Massey Chhuttan,1970-07-13,M,"33,84,652",0,Bachelors,Clerical,Y
BB1367,Manoj Joshi,1969-04-22,S,"27,56,323",0,High School,Manual,Y
BB1368,Ramu Raju,1969-01-06,S,"29,19,448",0,High School,Manual,Y
BB1369,Parmod Kumar,1970-06-21,M,"20,16,178",0,Bachelors,Clerical,Y
BB1370,Parsanjeet Sarkar,1970-06-08,M,"10,14,393",0,Bachelors,Clerical,N
BB1371,Raghubeer Singh,1970-04-23,M,"9,31,294",0,Graduate Degree,Clerical,Y
BB1372,Mithu Lal,1970-01-07,S,"15,40,670",0,Graduate Degree,Clerical,Y
BB1373,Manoj Gupta,1969-08-10,S,"28,06,809",0,Partial College,Manual,Y
BB1374,Golu Bablu,1969-10-02,M,"19,61,119",0,Bachelors,Clerical,N
BB1375,Vikash Kasana,1969-11-28,S,"5,06,823",0,Bachelors,Clerical,Y
BB1376,Sunil Kannujiya,1969-09-06,S,"10,52,482",0,Graduate Degree,Skilled Manual,Y
BB1377,Durgesh Pandey,1952-01-01,S,"18,66,034",0,Partial College,Manual,N
BB1378,Shubham Giri,1968-03-24,M,"3,96,282",2,High School,Manual,N
BB1379,Bechan Pal,1968-03-23,S,"15,01,548",0,High School,Manual,Y
BB1380,Khurshid Sidhiki,1968-04-25,S,"18,50,179",0,High School,Manual,Y
BB1381,Bhanu Yadav,1944-04-19,S,"9,41,075",0,Partial College,Professional,N
BB1382,Pramod Mahashay,1944-03-24,M,"4,56,880",3,Bachelors,Management,Y
BB1383,Preet Kumar,1944-05-17,M,"32,90,623",3,Bachelors,Management,Y
BB1384,Manku Ram Jat,1944-12-01,M,"26,47,879",3,Bachelors,Management,Y
BB1385,Virender Vicky,1945-03-21,S,"15,49,655",0,Partial High School,Skilled Manual,Y
BB1386,Omprakash Sharma,1945-02-15,M,"15,15,656",5,High School,Professional,N
BB1387,Anmol Ankur,1945-01-08,S,"13,36,662",0,Partial College,Professional,N
BB1388,Wali Hadar,1945-05-21,S,"21,98,585",0,Partial College,Professional,N
BB1389,Rahul Verma,1945-06-10,M,"30,88,783",3,Graduate Degree,Management,N
BB1390,Vikram Jha,1946-07-18,S,"21,98,828",0,Partial College,Professional,Y
BB1391,Nathu Lal Sankhla,1946-12-05,S,"3,27,444",0,Bachelors,Management,Y
BB1392,Ramdhin Gujair,1946-03-02,M,"28,64,666",2,Bachelors,Management,N
BB1393,Kapil Bhatia,1946-04-16,M,"13,48,088",4,Partial College,Professional,Y
BB1394,Sarvash Prashad,1946-06-05,S,"21,02,014",0,Partial College,Professional,N
BB1395,Sanoj Kumar,1954-07-06,M,"2,81,791",4,Partial College,Professional,N
BB1396,Kanwar Pal,1953-06-06,M,"10,42,313",4,Partial College,Professional,Y
BB1397,Mohammad Ali Imam,1954-11-13,M,"11,46,499",4,High School,Professional,Y
BB1398,Adesh Kumar,1954-04-25,M,"34,09,381",3,High School,Professional,Y
BB1399,Vipul Gupta,1954-10-05,S,"16,70,833",0,Partial College,Professional,N
BB1400,Akash Malik,1954-07-11,S,"31,08,730",0,High School,Professional,N
BB1401,Daljeet Rahul,1954-06-19,S,"26,06,890",0,High School,Professional,N
BB1402,Sidh Lal,1953-11-10,M,"17,73,509",3,Bachelors,Management,Y
BB1403,Rahul Rawat,1953-06-05,S,"6,73,300",0,Bachelors,Management,Y
BB1404,Manak Rebari,1953-09-20,M,"10,33,712",2,Bachelors,Management,Y
BB1405,Anurudh Choudhary,1953-09-19,M,"2,56,318",4,Partial College,Professional,Y
BB1406,Rajbir Singh,1953-11-25,M,"22,87,026",5,Partial College,Professional,N
BB1407,Dd Suraj Kumar,1953-09-24,M,"4,67,804",2,Bachelors,Management,Y
BB1408,Pankaj Rawal,1953-05-03,M,"30,92,319",0,Bachelors,Management,N
BB1409,Savan Anju,1952-07-11,M,"12,88,518",4,High School,Professional,Y
BB1410,Sahil Ram Vishal,1952-06-17,S,"26,37,384",0,Partial College,Professional,Y
BB1411,Rakesh Kumar Agrwal,1951-02-15,M,"5,12,752",5,Partial High School,Skilled Manual,Y
BB1412,Narayan Rawat,1951-08-02,M,"3,32,400",4,High School,Professional,Y
BB1413,Sunny Rathor,1951-01-15,M,"27,75,422",4,High School,Professional,Y
BB1414,Abdul Khalil,1951-02-27,S,"29,00,255",0,High School,Professional,Y
BB1415,Inder Mahipal Arya,1951-03-18,M,"27,69,332",4,High School,Professional,Y
BB1416,Bittan Mandal,1951-02-03,S,"9,87,287",0,Partial College,Management,N
BB1417,Praveen Kumar,1950-01-18,S,"33,74,629",0,Partial College,Management,Y
BB1418,Prem Kumar,1950-03-18,S,"14,86,477",0,High School,Management,N
BB1419,Sitender Singh Bedi,1950-10-23,S,"15,16,541",0,Partial College,Management,N
BB1420,Naveen Seithi,1949-06-21,M,"30,91,317",3,Partial College,Management,Y
BB1421,Phool Chand,1948-07-17,S,"10,12,402",0,Partial High School,Skilled Manual,Y
BB1422,Kishore Kumar,1948-08-10,M,"18,34,949",4,High School,Management,Y
BB1423,Nasruddin Dinka,1948-11-18,M,"12,29,258",4,High School,Management,N
BB1424,Ankit Paswan,1948-08-20,M,"32,52,845",5,High School,Management,Y
BB1425,Sudan Ji,1948-02-23,S,"29,41,204",0,High School,Management,N
BB1426,Sat Prakash,1947-07-09,S,"14,65,521",0,Graduate Degree,Professional,N
BB1427,Amrit Kujur,1975-10-09,S,"18,86,693",0,Bachelors,Professional,N
BB1428,Manish Kapoor,1976-07-08,S,"24,17,613",0,Bachelors,Professional,N
BB1429,Sapan Kumar,1976-07-08,S,"6,01,470",0,Bachelors,Professional,N
BB1430,Sangram Singh Gujjar,1976-11-05,S,"17,01,423",0,Bachelors,Professional,Y
BB1431,Irfan Sonu,1976-09-09,M,"15,26,154",0,Bachelors,Professional,Y
BB1432,Veerpal Singh,1975-03-09,M,"16,00,827",0,Bachelors,Professional,Y
BB1433,Naveen Kumar,1974-06-04,M,"33,87,223",0,Bachelors,Professional,Y
BB1434,Urendra Gupta,1975-06-02,S,"33,50,855",0,Bachelors,Professional,N
BB1435,Bholu Golu,1975-06-27,S,"33,59,201",0,Bachelors,Professional,Y
BB1436,Sundeep Kumar,1975-05-22,S,"10,41,188",0,Bachelors,Professional,N
BB1437,Munkad Ali,1975-02-21,M,"11,59,062",0,Bachelors,Professional,N
BB1438,Rupendra Ubas,1974-02-24,M,"29,46,628",0,Bachelors,Professional,Y
BB1439,Lalan Singh,1974-07-26,S,"20,54,348",0,Bachelors,Professional,Y
BB1440,Ajeet Singh,1973-02-25,M,"29,19,224",0,Bachelors,Professional,Y
BB1441,Sanjay Jain,1973-10-02,M,"12,75,988",0,High School,Management,Y
BB1442,Neki Ram,1973-03-05,M,"25,90,918",0,High School,Management,N
BB1443,Omkar Singh,1973-10-20,M,"14,55,949",0,Partial College,Management,N
BB1444,Lucky Rana Singh,1973-08-07,M,"13,38,017",0,Partial College,Management,N
BB1445,Devid Rana Singh,1973-03-23,S,"32,05,997",0,Partial High School,Professional,Y
BB1446,Satish Chander,1971-08-22,S,"31,93,918",0,Bachelors,Professional,N
BB1447,Shahnawaj Sanu,1971-04-07,S,"19,87,665",0,High School,Management,Y
BB1448,Gulab Amit,1970-02-26,M,"25,48,857",0,Partial High School,Professional,Y
BB1449,Anand Kumar,1970-02-19,M,"25,42,203",5,Graduate Degree,Professional,Y
BB1450,Bhupesh Neetu,1971-04-01,M,"21,36,805",4,Partial High School,Management,N
BB1451,Rahul Shah,1941-07-06,S,"10,90,330",0,Bachelors,Management,Y
BB1452,Parashu Ram Sharma,1941-12-25,M,"9,59,379",2,Graduate Degree,Management,N
BB1453,Rajat Ragahv,1941-10-28,M,"12,38,470",2,Bachelors,Management,Y
BB1454,Satvir Singh,1942-02-12,M,"19,25,271",5,Bachelors,Management,N
BB1455,Aditya Pathak,1942-07-10,M,"7,09,283",5,Bachelors,Management,Y
BB1456,Ajay Sharma,1973-08-22,S,"16,26,627",0,Partial High School,Manual,N
BB1457,Rajesh Garg,1973-06-22,S,"15,25,567",0,Partial High School,Manual,N
BB1458,Nikhil Tyagi,1963-10-06,S,"15,65,151",0,Bachelors,Professional,N
BB1459,Tara Parshad,1963-06-27,M,"24,14,450",3,Bachelors,Professional,Y
BB1460,Atitaj Singh,1963-02-14,S,"26,14,508",0,Bachelors,Professional,Y
BB1461,Amin Kumar,1963-09-18,S,"12,57,993",0,Bachelors,Professional,N
BB1462,Manoj Kumar Rajhans,1974-08-06,S,"31,50,974",0,Partial College,Clerical,N
BB1463,Vikash Kumar,1980-03-28,S,"8,00,152",0,Partial High School,Manual,N
BB1464,Naveen Rawat,1980-02-24,S,"13,74,721",0,Partial High School,Manual,Y
BB1465,Ayush Negi,1980-04-01,S,"25,43,929",0,Partial High School,Manual,N
BB1466,Madan Pal,1980-03-14,S,"13,12,020",0,Partial High School,Manual,N
BB1467,Dheerendra Tiwari,1979-08-20,S,"22,97,144",0,Partial College,Clerical,Y
BB1468,Kishan Kumar,1978-08-19,S,"13,83,435",0,Partial College,Clerical,N
BB1469,Rana Gandhi,1974-03-07,S,"16,87,365",0,High School,Manual,N
BB1470,Amar Kumar,1974-02-17,M,"11,58,807",1,Bachelors,Skilled Manual,Y
BB1471,Jagdeep Singh,1972-11-11,S,"33,53,523",0,Partial High School,Manual,N
BB1472,Aakar Talwar,1973-04-20,S,"9,21,682",0,High School,Manual,N
BB1473,Devi Saran Lala,1973-10-01,M,"2,73,935",1,Bachelors,Skilled Manual,Y
BB1474,Vishnu Sharma,1973-03-27,M,"2,96,431",1,Bachelors,Skilled Manual,Y
BB1475,Rohtash Singh,1972-04-08,S,"19,45,099",0,Partial High School,Manual,N
BB1476,Kheem Singh,1972-12-27,S,"34,47,424",0,High School,Manual,N
BB1477,Shiv Kumar Shibhu,1972-07-19,S,"9,72,985",0,High School,Manual,N
BB1478,Ashwani Ashu,1972-07-06,S,"20,22,446",0,High School,Manual,N
BB1479,Mahammd Sarfroj,1972-09-17,S,"13,69,336",0,Partial College,Clerical,N
BB1480,Laxman Rao,1972-02-24,S,"20,45,742",0,Partial College,Clerical,Y
BB1481,Ganga Sagar,1971-07-26,S,"17,51,438",0,Partial High School,Manual,N
BB1482,Jaiparkash Agawal,1971-07-16,S,"33,36,831",0,Partial High School,Manual,N
BB1483,Permeshwar Parsad,1971-03-13,S,"29,09,006",0,Partial High School,Manual,N
BB1484,Buddhi Singh,1971-04-25,S,"32,80,050",0,High School,Manual,Y
BB1485,Satender Dass,1971-04-14,S,"29,83,209",0,High School,Manual,Y
BB1486,Vipin Shahu,1970-03-14,S,"26,03,237",0,Partial College,Clerical,Y
BB1487,Minder Kumar,1971-07-12,S,"24,98,951",0,Partial College,Clerical,Y
BB1488,Chitranjan Kumar,1971-09-12,S,"17,80,366",0,Partial College,Clerical,Y
BB1489,Rahul Boby,1971-11-12,S,"23,21,705",0,Partial College,Clerical,Y
BB1490,Praveen Jain,1971-05-09,S,"20,77,768",0,Partial College,Clerical,Y
BB1491,Nand Lal Bansal,1971-06-18,S,"4,31,515",0,Partial College,Clerical,Y
BB1492,Ashishi Aggarwal Bittoo,1971-08-10,S,"33,86,463",0,Partial College,Clerical,Y
BB1493,Suchit Jain,1970-09-19,S,"34,36,284",0,Partial College,Clerical,Y
BB1494,Sandeep Saini,1970-01-22,S,"7,18,999",0,Graduate Degree,Skilled Manual,N
BB1495,Naim Malik,1970-08-27,S,"13,09,330",0,Graduate Degree,Skilled Manual,Y
BB1496,Indernath Bhagat,1970-02-05,S,"12,18,465",0,Graduate Degree,Skilled Manual,N
BB1497,Hira Lal,1975-03-23,S,"4,28,929",0,Partial College,Clerical,Y
BB1498,Aman Arora,1975-12-06,S,"29,75,898",0,Partial College,Clerical,Y
BB1499,Tapan Kumar Ghos,1975-10-02,S,"17,74,372",0,Partial College,Clerical,Y
BB1500,Vaibav Gupta,1930-10-20,M,"10,77,653",1,Graduate Degree,Skilled Manual,Y
BB1501,Kalyan Singh,1966-03-07,S,"13,57,926",0,Graduate Degree,Skilled Manual,N
BB1502,Kuwar Pal Singh,1966-06-21,S,"9,99,549",0,Graduate Degree,Skilled Manual,N
BB1503,Sankar Gupta,1966-11-02,S,"34,59,010",0,Graduate Degree,Skilled Manual,N
BB1504,Yogender Prakash,1966-08-14,S,"34,14,778",0,Graduate Degree,Skilled Manual,Y
BB1505,Dheeraj Nagouri,1966-11-25,S,"6,51,616",0,Graduate Degree,Skilled Manual,Y
BB1506,Prashant Kumar,1953-10-24,S,"8,97,587",0,High School,Manual,N
BB1507,Manish Bittu,1953-08-20,M,"30,18,198",1,Bachelors,Skilled Manual,Y
BB1508,Amit Sharma Bablu,1953-03-12,M,"32,21,305",1,Bachelors,Skilled Manual,Y
BB1509,Sahil Kumar,1953-10-23,M,"31,95,102",1,Bachelors,Skilled Manual,Y
BB1510,Chander Shakher,1954-04-25,S,"15,96,700",0,Partial High School,Clerical,N
BB1511,Roop Chand Mamu,1954-09-24,M,"34,29,752",1,High School,Manual,Y
BB1512,Javed Abbas,1954-03-05,M,"34,45,389",1,High School,Clerical,Y
BB1513,Radhe Shyam,1954-09-23,M,"16,71,060",1,Partial College,Clerical,Y
BB1514,Satish Chander Jha,1954-02-08,M,"20,67,079",1,Partial College,Clerical,Y
BB1515,Chanchal Kumar,1955-02-07,M,"18,24,060",1,Partial College,Clerical,Y
BB1516,Harvansh Shrama,1955-11-27,M,"34,64,240",1,Partial College,Clerical,Y
BB1517,Yadho Lal,1955-03-21,M,"4,82,417",1,Partial College,Clerical,Y
BB1518,Shree Prakash Garg,1955-07-25,M,"18,14,015",1,Partial College,Clerical,Y
BB1519,Laxman Singh,1955-07-20,M,"23,56,455",1,Partial College,Clerical,Y
BB1520,Partap Singh,1955-03-09,M,"13,46,194",1,Partial College,Clerical,Y
BB1521,Harish Rahman,1955-10-10,M,"11,22,071",1,Partial College,Clerical,Y
BB1522,Vikash Kumar Chotu,1955-06-18,M,"3,08,626",1,Partial College,Clerical,Y
BB1523,Avdesh Singh Tomar,1955-06-15,M,"14,81,699",1,Partial College,Clerical,Y
BB1524,Manver Singh,1955-10-19,S,"33,86,501",0,Graduate Degree,Skilled Manual,Y
BB1525,Mohd Ashikeen,1956-05-26,M,"10,92,336",1,Partial College,Clerical,Y
BB1526,Rajnesh Gupta,1956-10-12,M,"29,32,228",1,Partial College,Clerical,Y
BB1527,Arun Dabas,1957-11-21,M,"33,13,310",1,Partial College,Clerical,Y
BB1528,Arun Kol,1957-08-04,M,"31,03,837",1,Partial College,Clerical,Y
BB1529,Prem Singh,1957-05-22,M,"17,48,022",1,Partial College,Clerical,Y
BB1530,Sakal Rai,1957-04-22,M,"31,91,653",1,Partial College,Clerical,Y
BB1531,Uday Lal,1957-03-27,M,"4,14,427",1,Partial College,Clerical,Y
BB1532,Papuu Luhar,1957-08-03,M,"21,91,363",1,Partial College,Clerical,Y
BB1533,Md Aktab Alam,1957-10-24,M,"10,10,138",1,Partial College,Clerical,Y
BB1534,Bhudhi Lal,1958-05-20,S,"20,16,381",0,Graduate Degree,Skilled Manual,Y
BB1535,Banshi Lal,1958-03-09,S,"33,35,452",0,Graduate Degree,Skilled Manual,Y
BB1536,Raju Ramu,1958-09-23,M,"34,95,373",4,Graduate Degree,Skilled Manual,Y
BB1537,Ratul Viswas,1958-08-10,S,"16,93,985",0,Graduate Degree,Skilled Manual,Y
BB1538,Mahesh Mahsu,1958-11-24,M,"34,49,550",4,Graduate Degree,Skilled Manual,Y
BB1539,Ramlakhan Yadav,1958-05-10,S,"7,16,106",0,Graduate Degree,Skilled Manual,Y
BB1540,Chhatar Pal Anil,1959-03-02,M,"33,89,392",4,Graduate Degree,Skilled Manual,Y
BB1541,Mahbir Parsad,1959-04-10,M,"12,10,460",4,Graduate Degree,Skilled Manual,Y
BB1542,Aakib Javed,1959-08-16,M,"18,38,074",4,Graduate Degree,Skilled Manual,Y
BB1543,Hanuman Das,1959-09-02,S,"33,71,989",0,Graduate Degree,Skilled Manual,Y
BB1544,Prakash Soni,1968-05-27,M,"11,23,417",1,Bachelors,Clerical,Y
BB1545,Jagdish Chandra,1968-09-13,S,"5,79,523",0,Bachelors,Clerical,N
BB1546,Amlesh Saha,1968-11-23,S,"20,13,164",0,Bachelors,Clerical,N
BB1547,Parshotam Ram,1968-02-28,M,"5,30,946",0,Graduate Degree,Clerical,Y
BB1548,Sumit Raghav,1968-06-11,M,"33,36,300",0,Graduate Degree,Clerical,Y
BB1549,Chhitar Mal,1968-11-23,M,"6,56,982",0,Graduate Degree,Clerical,Y
BB1550,Rajat Dahiya,1967-10-15,S,"20,89,298",0,High School,Manual,Y
BB1551,Nitin Kumar,1967-02-23,M,"20,34,832",1,Partial College,Manual,Y
BB1552,Gurjeet Singh Babbu,1967-04-26,M,"5,19,759",1,Partial College,Manual,Y
BB1553,Bharat Kumar,1967-04-07,S,"20,95,291",0,Partial College,Manual,N
BB1554,Sandeep Goyal,1967-10-25,M,"22,25,481",1,Bachelors,Clerical,Y
BB1555,Krishna Bhatt,1966-08-21,M,"24,07,528",1,High School,Manual,Y
BB1556,Vinay Bhattia,1966-02-06,M,"17,31,696",1,High School,Manual,Y
BB1557,Santosh Kuumar,1967-05-14,M,"11,85,690",0,Bachelors,Clerical,Y
BB1558,Jamal Khan Jimmi,1966-09-09,M,"3,06,773",1,Bachelors,Clerical,Y
BB1559,Dinesh Ravidash Bullu,1966-11-15,M,"23,34,029",1,Bachelors,Skilled Manual,Y
BB1560,Lakhami Singh,1966-12-22,M,"34,13,984",1,Bachelors,Skilled Manual,Y
BB1561,Ramu Dubey,1965-03-25,S,"9,88,750",0,Partial High School,Manual,Y
BB1562,Ram Ratan,1965-02-06,S,"28,90,562",0,High School,Manual,Y
BB1563,Panna Lal Sumit,1965-12-23,M,"20,07,658",2,High School,Manual,N
BB1564,Ramdev Jha,1965-02-17,S,"23,87,877",0,High School,Manual,Y
BB1565,Anil Kumar Tete,1965-05-12,M,"6,98,073",1,Bachelors,Skilled Manual,Y
BB1566,Praveen Neetu,1964-04-16,S,"15,90,030",0,Partial High School,Manual,Y
BB1567,Lalital Mohan,1964-09-07,S,"14,44,022",0,Partial High School,Manual,Y
BB1568,Harender Kumar,1964-03-06,S,"17,37,012",0,Partial High School,Manual,Y
BB1569,Prem Parkash Seth,1964-04-04,S,"13,70,413",0,High School,Manual,Y
BB1570,Tushar Saini Vishal,1964-04-03,S,"32,46,249",0,High School,Manual,Y
BB1571,Baljinder Singh Monu,1964-03-25,S,"20,30,944",0,High School,Manual,Y
BB1572,Hemant Sharma,1964-02-10,S,"8,63,255",0,High School,Manual,Y
BB1573,Sudershan Gopal,1964-04-06,S,"20,24,230",0,High School,Manual,Y
BB1574,Abhishek Bajwan,1963-05-12,S,"30,47,583",0,High School,Manual,Y
BB1575,Govind Akash,1966-10-25,M,"4,97,004",0,Bachelors,Professional,Y
BB1576,Parshu Ram Singh,1966-07-28,M,"27,34,723",0,Bachelors,Professional,N
BB1577,Shakhtnsana Singh,1966-02-06,M,"4,35,192",0,Bachelors,Professional,Y
BB1578,Lal Prasad Narala,1966-09-04,S,"28,35,344",0,Graduate Degree,Skilled Manual,N
BB1579,Yaqub Ali,1965-06-23,M,"15,12,070",0,Bachelors,Professional,Y
BB1580,Nirmal Kumar,1964-03-15,S,"5,21,451",0,Partial College,Clerical,Y
BB1581,Pramod Kumar,1964-01-23,M,"17,30,750",1,Bachelors,Skilled Manual,Y
BB1582,Sarif Mohammed,1963-09-22,M,"20,28,079",1,Bachelors,Skilled Manual,Y
BB1583,Nitin Sharma,1963-04-20,M,"24,87,454",1,Bachelors,Skilled Manual,Y
BB1584,Mohit Bedi,1978-08-04,S,"7,66,616",0,High School,Manual,N
BB1585,Noor Aalam,1979-02-13,S,"30,84,680",0,Partial College,Clerical,Y
BB1586,Hukam Singh,1979-09-13,S,"33,62,238",0,Partial College,Clerical,Y
BB1587,Saif Ali Raza,1979-11-18,S,"20,92,985",0,Partial College,Clerical,Y
BB1588,Sonu Sorabh,1979-08-20,S,"19,00,417",0,Partial College,Clerical,Y
BB1589,Santosh Kumar Singh,1963-02-20,M,"9,50,363",1,Bachelors,Skilled Manual,Y
BB1590,Bhudev Presad,1963-02-03,M,"28,10,590",1,Bachelors,Skilled Manual,Y
BB1591,Ashish Kumar,1963-07-02,M,"6,31,219",1,Bachelors,Skilled Manual,Y
BB1592,Vipin Kumar,1962-09-26,M,"12,99,722",1,Partial College,Clerical,Y
BB1593,Sher Singh,1962-08-01,M,"10,43,872",1,Bachelors,Skilled Manual,Y
BB1594,Kailash Singh,1962-02-19,M,"26,16,946",1,Bachelors,Skilled Manual,Y
BB1595,Ganga Ram,1962-11-20,M,"7,85,795",1,Bachelors,Skilled Manual,Y
BB1596,Victor Singlai,1978-03-17,S,"33,86,202",0,Partial College,Clerical,Y
BB1597,Sandeep Dubey,1978-05-22,M,"15,96,238",3,Partial College,Clerical,N
BB1598,Dinesh Chand,1978-03-20,S,"5,51,351",0,Partial College,Clerical,Y
BB1599,Vikash Malik,1977-12-09,S,"29,53,564",0,Partial College,Clerical,N
BB1600,Amir Khan,1977-06-03,S,"2,66,988",0,Partial College,Clerical,Y
BB1601,Kiran Kumari,1977-05-27,S,"19,98,014",0,Partial College,Clerical,N
BB1602,Mohd Mustkeen,1977-08-25,S,"30,22,350",0,Partial College,Clerical,N
BB1603,Ram Parvesh,1977-09-27,S,"12,62,206",0,Partial College,Clerical,N
BB1604,Ajay Panday,1977-12-17,S,"34,87,467",0,Partial College,Clerical,N
BB1605,Himanshu Gautam,1976-11-25,S,"17,63,343",0,High School,Manual,N
BB1606,Abdul Miya,1975-01-12,S,"32,87,647",0,Partial High School,Manual,N
BB1607,Ramjeet Thaukar,1976-09-07,S,"9,75,075",0,High School,Manual,N
BB1608,Upendra Kumar,1976-12-03,S,"6,32,634",0,High School,Manual,N
BB1609,Yashpal Singh,1975-01-24,S,"26,63,323",0,Partial College,Clerical,Y
BB1610,Razi Ahmad,1975-04-28,M,"32,86,211",1,Bachelors,Skilled Manual,Y
BB1611,Lakhvinder Singh,1975-05-19,M,"27,00,941",1,Bachelors,Skilled Manual,Y
BB1612,Sajid Chummu,1959-11-24,M,"13,12,300",4,Graduate Degree,Skilled Manual,Y
BB1613,Jhalla Re,1959-03-02,S,"5,55,868",0,Graduate Degree,Skilled Manual,Y
BB1614,Ram Deeta Mehto,1959-10-11,M,"3,14,962",4,Graduate Degree,Skilled Manual,Y
